指数代码_IdxCd,指数名称_IdxNm,指数全称_IdxFNm,指数拼音简称_ChiSpelling,交易日期_TrdDt,涨跌幅(%)_ChgPct,
"000002","A股指数","上证A股指数","AGZS",2009-12-01,"1.25042891"
"000002","A股指数","上证A股指数","AGZS",2009-12-02,"1.06421351"
"000002","A股指数","上证A股指数","AGZS",2009-12-03,"-0.16092673"
"000002","A股指数","上证A股指数","AGZS",2009-12-04,"1.61562877"
"000002","A股指数","上证A股指数","AGZS",2009-12-07,"0.44468574"
"000002","A股指数","上证A股指数","AGZS",2009-12-08,"-1.05952215"
"000002","A股指数","上证A股指数","AGZS",2009-12-09,"-1.73534562"
"000002","A股指数","上证A股指数","AGZS",2009-12-10,"0.45524231"
"000002","A股指数","上证A股指数","AGZS",2009-12-11,"-0.21539784"
"000002","A股指数","上证A股指数","AGZS",2009-12-14,"1.71970896"
"000002","A股指数","上证A股指数","AGZS",2009-12-15,"-0.86452694"
"000002","A股指数","上证A股指数","AGZS",2009-12-16,"-0.58812277"
"000002","A股指数","上证A股指数","AGZS",2009-12-17,"-2.33873065"
"000002","A股指数","上证A股指数","AGZS",2009-12-18,"-2.04679231"
"000002","A股指数","上证A股指数","AGZS",2009-12-21,"0.29101203"
"000002","A股指数","上证A股指数","AGZS",2009-12-22,"-2.32369151"
"000002","A股指数","上证A股指数","AGZS",2009-12-23,"0.76144464"
"000002","A股指数","上证A股指数","AGZS",2009-12-24,"2.59074381"
"000002","A股指数","上证A股指数","AGZS",2009-12-25,"-0.38564301"
"000002","A股指数","上证A股指数","AGZS",2009-12-28,"1.51115061"
"000002","A股指数","上证A股指数","AGZS",2009-12-29,"0.72327789"
"000002","A股指数","上证A股指数","AGZS",2009-12-30,"1.59002650"
"000002","A股指数","上证A股指数","AGZS",2009-12-31,"0.44450302"
"000002","A股指数","上证A股指数","AGZS",2010-01-04,"-1.02261524"
"000002","A股指数","上证A股指数","AGZS",2010-01-05,"1.18369613"
"000002","A股指数","上证A股指数","AGZS",2010-01-06,"-0.85464921"
"000002","A股指数","上证A股指数","AGZS",2010-01-07,"-1.88974440"
"000002","A股指数","上证A股指数","AGZS",2010-01-08,"0.09576965"
"000002","A股指数","上证A股指数","AGZS",2010-01-11,"0.52436448"
"000002","A股指数","上证A股指数","AGZS",2010-01-12,"1.90871310"
"000002","A股指数","上证A股指数","AGZS",2010-01-13,"-3.10487990"
"000002","A股指数","上证A股指数","AGZS",2010-01-14,"1.35308322"
"000002","A股指数","上证A股指数","AGZS",2010-01-15,"0.26632773"
