证监会行业门类代码_Csrciccd1,日期_Date,行业月收益率_流通市值加权_Mrettmv,
"B",2019-02-28,"0.0875"
"B",2019-03-29,"-0.0189"
"B",2019-04-30,"-0.0162"
"B",2019-05-31,"-0.0359"
"B",2019-06-28,"0.0246"
"B",2019-07-31,"-0.0347"
"B",2019-08-30,"-0.0332"
"B",2019-09-30,"0.0014"
"B",2019-10-31,"-0.0308"
"B",2019-11-29,"-0.0187"
"B",2019-12-31,"0.0636"
"B",2020-01-23,"-0.0404"
"B",2020-02-28,"-0.0708"
"B",2020-03-31,"-0.0596"
"B",2020-04-30,"-0.0103"
"B",2020-05-29,"-0.0196"
"B",2020-06-30,"0.0081"
"B",2020-07-31,"0.1195"
"B",2020-08-31,"0.0088"
"B",2020-09-30,"-0.0545"
"B",2020-10-30,"-0.0015"
"B",2020-11-30,"0.1164"
"B",2020-12-31,"-0.0173"
"B",2021-01-29,"-0.0390"
"B",2021-02-26,"0.0943"
"B",2021-03-31,"-0.0210"
"B",2021-04-30,"0.0071"
"B",2021-05-31,"0.0640"
"B",2021-06-30,"0.0273"
"B",2021-07-30,"0.0011"
"B",2021-08-31,"0.1514"
"B",2021-09-30,"0.0643"
"B",2021-10-29,"-0.0911"
"B",2021-11-30,"-0.0599"
"B",2021-12-31,"0.0353"
"B",2022-01-28,"-0.0235"
"B",2022-02-28,"0.1469"
"B",2022-03-31,"0.0134"
"B",2022-04-29,"-0.0261"
"B",2022-05-31,"0.0629"
"B",2022-06-30,"0.0037"
"B",2022-07-29,"-0.0290"
"B",2022-08-31,"0.0481"
"B",2022-09-30,"0.0027"
"B",2022-10-31,"-0.0761"
"B",2022-11-30,"0.0977"
"B",2022-12-30,"-0.0693"
"B",2023-01-31,"0.0677"
"B",2023-02-28,"0.0109"
"B",2023-03-31,"0.0469"
"B",2023-04-28,"0.1188"
"B",2023-05-31,"-0.0716"
"B",2023-06-30,"0.0292"
"B",2023-07-31,"0.0435"
"B",2023-08-31,"-0.0236"
"B",2023-09-28,"0.0570"
"B",2023-10-31,"-0.0602"
"B",2023-11-30,"0.0154"
"B",2023-12-29,"0.0042"
"C",1991-02-28,"0.0229"
"C",1991-03-29,"-0.0983"
"C",1991-04-30,"-0.0657"
"C",1991-05-31,"-0.0244"
"C",1991-06-28,"0.1960"
"C",1991-07-31,"0.0155"
"C",1991-08-30,"0.2432"
"C",1991-09-30,"-0.0137"
"C",1991-10-31,"0.2103"
"C",1991-11-29,"0.1859"
"C",1991-12-31,"0.1095"
"C",1992-01-31,"0.0560"
"C",1992-02-28,"0.3258"
"C",1992-03-31,"0.0686"
"C",1992-04-30,"0.1894"
"C",1992-05-29,"0.4398"
"C",1992-06-30,"-0.0673"
"C",1992-07-31,"-0.0542"
"C",1992-08-31,"-0.1702"
"C",1992-09-30,"-0.1114"
"C",1992-10-30,"-0.1533"
"C",1992-11-30,"0.1315"
"C",1992-12-31,"0.0778"
"C",1993-01-29,"0.3393"
"C",1993-02-26,"0.0993"
"C",1993-03-31,"-0.2274"
"C",1993-04-30,"0.1934"
"C",1993-05-31,"-0.2266"
"C",1993-06-30,"-0.0435"
"C",1993-07-30,"-0.0854"
"C",1993-08-31,"0.0839"
"C",1993-09-30,"0.0095"
"C",1993-10-29,"-0.0822"
"C",1993-11-30,"0.1261"
"C",1993-12-31,"-0.1265"
"C",1994-01-31,"-0.1399"
"C",1994-02-28,"0.0059"
"C",1994-03-31,"-0.1097"
"C",1994-04-29,"-0.1383"
"C",1994-05-31,"-0.0200"
"C",1994-06-30,"-0.1426"
"C",1994-07-29,"-0.1684"
"C",1994-08-31,"0.7585"
"C",1994-09-30,"0.0077"
"C",1994-10-31,"-0.1469"
"C",1994-11-30,"-0.0244"
"C",1994-12-30,"-0.0661"
"C",1995-01-27,"-0.1210"
"C",1995-02-28,"-0.0035"
"C",1995-03-31,"0.0957"
"C",1995-04-28,"-0.0988"
"C",1995-05-31,"0.1648"
"C",1995-06-30,"-0.0618"
"C",1995-07-31,"0.0973"
"C",1995-08-31,"0.0832"
"C",1995-09-29,"0.0084"
"C",1995-10-31,"0.0173"
"C",1995-11-30,"-0.1131"
"C",1995-12-29,"-0.1120"
"C",1996-01-31,"0.0048"
"C",1996-02-16,"0.0260"
"C",1996-03-29,"0.0056"
"C",1996-04-30,"0.2368"
"C",1996-05-31,"-0.0241"
"C",1996-06-28,"0.2239"
"C",1996-07-31,"0.1275"
